source_ip,destination_ip,protocol,source_port,destination_port,duration,packets,bytes,packet_rate,connection_count,label
192.168.1.47,10.0.0.9,TCP,15118,80,0.9457317451735535,1950,28370,2061.8954687221067,357,DOS
192.168.1.10,10.0.0.16,TCP,38430,80,0.9259298248105767,2357,37734,2545.549281212738,337,DOS
192.168.1.31,10.0.0.12,TCP,58511,443,0.44829691702796515,4063,12622,9063.189697881742,341,DOS
192.168.1.3,10.0.0.18,TCP,12858,443,0.5580540975928366,2429,73412,4352.624611982025,302,DOS
192.168.1.44,10.0.0.9,TCP,2408,443,1.555138560403286,1036,87061,666.1785813679134,343,DOS
192.168.1.3,10.0.0.13,TCP,13596,443,0.514200994223091,1815,97370,3529.7481342724614,427,DOS
192.168.1.48,10.0.0.8,TCP,6462,443,0.7713248202914413,4275,47162,5542.412077942354,207,DOS
192.168.1.27,10.0.0.20,TCP,32668,443,1.2285987719784346,3577,58806,2911.4468299849373,466,DOS
192.168.1.35,10.0.0.5,TCP,11436,443,0.7991415375551959,2336,13463,2923.1367539053176,393,DOS
192.168.1.43,10.0.0.5,TCP,13607,80,1.5125058046946083,2958,50591,1955.6949737440864,180,DOS
192.168.1.21,10.0.0.10,TCP,37278,80,1.2751381482936164,4680,54313,3670.190564263765,360,DOS
192.168.1.7,10.0.0.12,TCP,40233,443,1.6436638314340128,3483,78276,2119.046445745089,177,DOS
192.168.1.2,10.0.0.19,TCP,31777,443,1.134145792920388,2187,88867,1928.3235133011842,277,DOS
192.168.1.6,10.0.0.18,TCP,56293,443,0.2041826221381229,1740,56396,8521.783008658525,359,DOS
192.168.1.25,10.0.0.18,TCP,17635,80,0.8517844079285134,4352,13251,5109.274083313867,426,DOS
192.168.1.46,10.0.0.6,TCP,7867,80,0.6191408509693519,4252,84569,6867.581089735716,117,DOS
192.168.1.2,10.0.0.3,TCP,19760,443,1.6583765981490004,2319,36127,1398.3554776329788,472,DOS
192.168.1.50,10.0.0.13,TCP,55417,443,0.6917049321554056,4584,11177,6627.103244321107,237,DOS
192.168.1.31,10.0.0.17,TCP,8988,80,1.0818521763546738,3297,35946,3047.551294031056,138,DOS
192.168.1.25,10.0.0.18,TCP,5236,443,0.9259533943893947,4353,83097,4701.100537430954,473,DOS
192.168.1.6,10.0.0.9,TCP,37672,80,1.4332986325283832,1450,66664,1011.6523989436556,144,DOS
192.168.1.24,10.0.0.19,TCP,43717,443,1.6512222543344957,4940,49789,2991.7232444223596,209,DOS
192.168.1.26,10.0.0.15,TCP,49513,443,1.1492582756132197,4182,18577,3638.8687284140497,368,DOS
192.168.1.28,10.0.0.13,TCP,14099,80,1.7538505514713556,1540,18137,878.0679737552608,282,DOS
192.168.1.9,10.0.0.19,TCP,39382,443,1.2901614887907598,2203,52195,1707.5381796311592,286,DOS
192.168.1.3,10.0.0.3,TCP,2877,443,0.4420834734040353,1906,76344,4311.402969497665,488,DOS
192.168.1.31,10.0.0.14,TCP,18432,443,1.5488701025872251,4765,91656,3076.4361659771,178,DOS
192.168.1.20,10.0.0.15,TCP,36985,443,0.4668536683813249,1596,52038,3418.6300935229906,385,DOS
192.168.1.14,10.0.0.7,TCP,46533,443,0.4055022432393942,2615,63296,6448.7929317229355,466,DOS
192.168.1.39,10.0.0.5,TCP,49283,443,0.2941740310778654,1351,34668,4592.519587979545,283,DOS
192.168.1.47,10.0.0.11,TCP,39397,80,1.5967559451102764,1507,17261,943.788563690566,261,DOS
192.168.1.26,10.0.0.8,TCP,25644,80,1.672719960798613,2276,36454,1360.658121705776,181,DOS
192.168.1.14,10.0.0.18,TCP,13762,80,0.27524414844913253,1076,41249,3909.2565856994192,492,DOS
192.168.1.20,10.0.0.6,TCP,59765,80,0.5604021098456814,2759,81764,4923.250557996203,482,DOS
192.168.1.31,10.0.0.3,TCP,43465,443,1.5619940930821152,3319,71750,2124.8479841885787,125,DOS
192.168.1.26,10.0.0.11,TCP,44144,80,0.7726127496151479,2943,16485,3809.152776039433,449,DOS
192.168.1.46,10.0.0.2,TCP,55155,443,0.22888332361465907,2282,61455,9970.145329774681,347,DOS
192.168.1.20,10.0.0.7,TCP,13644,80,1.1665617378813824,2025,82787,1735.8704080914274,311,DOS
192.168.1.17,10.0.0.6,TCP,43522,80,1.918203942689245,1184,16739,617.2440654772503,441,DOS
192.168.1.38,10.0.0.2,TCP,19273,80,1.162966053097617,3629,74641,3120.4694155379525,349,DOS
192.168.1.41,10.0.0.4,TCP,17075,80,1.8989673669748162,3532,50953,1859.9582391069287,442,DOS
192.168.1.3,10.0.0.15,TCP,34496,443,1.164126750853067,1597,22668,1371.843743672865,357,DOS
192.168.1.30,10.0.0.5,TCP,51418,80,1.633593687333365,3793,23963,2321.8747901698816,495,DOS
192.168.1.7,10.0.0.9,TCP,14911,443,0.2421466630300976,3127,18315,12913.66133594552,485,DOS
192.168.1.40,10.0.0.3,TCP,24880,443,0.373650678052156,4260,28711,11401.023068410886,329,DOS
192.168.1.18,10.0.0.5,TCP,43539,80,1.4958480326032906,3221,19587,2153.2936032240864,208,DOS
192.168.1.18,10.0.0.14,TCP,9695,443,0.993742427923511,2071,28257,2084.0410369993847,280,DOS
192.168.1.15,10.0.0.11,TCP,46544,80,1.9936464489352852,3997,46499,2004.8690188446471,389,DOS
192.168.1.48,10.0.0.16,TCP,20739,80,0.7691793249217226,1638,94581,2129.5424186898094,346,DOS
192.168.1.27,10.0.0.19,TCP,52305,80,0.3713310762221017,4823,37788,12988.409289814603,395,DOS
192.168.1.6,10.0.0.3,TCP,33800,80,1.9870125257534335,3728,93398,1876.1834420678454,228,DOS
192.168.1.9,10.0.0.8,TCP,54555,80,1.0278396173278237,1950,18986,1897.1831471816663,398,DOS
192.168.1.15,10.0.0.17,TCP,38798,80,1.4403206455359063,2786,95603,1934.2915125426123,477,DOS
192.168.1.48,10.0.0.2,TCP,24892,80,0.5262541786285806,1417,19760,2692.615199166123,326,DOS
192.168.1.33,10.0.0.18,TCP,37566,80,0.1214624756176656,4073,58427,33532.990162499365,267,DOS
192.168.1.23,10.0.0.5,TCP,21910,80,0.7477279598486156,2009,98080,2686.806041607352,340,DOS
192.168.1.4,10.0.0.16,TCP,2309,443,0.981542192626834,1427,42022,1453.8345989804247,124,DOS
192.168.1.11,10.0.0.7,TCP,41748,80,1.7428136228781062,3139,37876,1801.1105483650126,358,DOS
192.168.1.43,10.0.0.19,TCP,42997,80,0.4906836045727243,3800,52714,7744.297882764904,140,DOS
192.168.1.26,10.0.0.7,TCP,9241,80,1.135605758092524,3694,66208,3252.8894589305432,286,DOS
192.168.1.18,10.0.0.10,TCP,20865,443,1.6217465489800638,3162,60602,1949.7497941269678,345,DOS
192.168.1.24,10.0.0.14,TCP,37123,80,1.1727936134989936,2652,67363,2261.2674297294643,286,DOS
192.168.1.5,10.0.0.2,TCP,30080,443,0.12886966025546565,3910,51469,30340.73335996219,425,DOS
192.168.1.47,10.0.0.15,TCP,27494,443,0.7701303800766736,2708,31860,3516.2877222560596,443,DOS
192.168.1.17,10.0.0.7,TCP,10757,443,1.4090763437371447,3353,82430,2379.572984035195,159,DOS
192.168.1.7,10.0.0.6,TCP,4784,443,0.8732498847870774,1386,88615,1587.174558102513,223,DOS
192.168.1.41,10.0.0.2,TCP,56267,80,1.4636222197442987,4302,25268,2939.28306223144,401,DOS
192.168.1.21,10.0.0.19,TCP,16196,443,1.53478985266889,4999,52078,3257.123437001552,291,DOS
192.168.1.26,10.0.0.5,TCP,22901,80,0.33364774554987664,3791,68052,11362.282678554133,359,DOS
192.168.1.12,10.0.0.16,TCP,1803,443,1.3958039212548967,4308,52886,3086.3933926528125,133,DOS
192.168.1.10,10.0.0.14,TCP,40887,80,1.488417424003472,3849,72847,2585.968114809587,282,DOS
192.168.1.50,10.0.0.14,TCP,23555,80,1.2925777142893324,4761,94318,3683.33752575769,443,DOS
192.168.1.29,10.0.0.18,TCP,48958,80,0.23909023550564606,3828,92623,16010.691494381846,162,DOS
192.168.1.35,10.0.0.7,TCP,39933,443,0.5236126514082662,4707,41397,8989.469577063186,118,DOS
192.168.1.30,10.0.0.10,TCP,56779,80,1.226553780019118,1746,60422,1423.5005659293518,157,DOS
192.168.1.42,10.0.0.11,TCP,35721,80,1.386652264110231,3986,35350,2874.549087155376,451,DOS
192.168.1.37,10.0.0.4,TCP,40038,80,1.9814270936722902,4391,16502,2216.07951865739,363,DOS
192.168.1.34,10.0.0.13,TCP,10301,80,0.7847179142581194,3960,93130,5046.399385113854,486,DOS
192.168.1.21,10.0.0.9,TCP,22924,443,1.1791942970902964,2744,77047,2327.012610874151,219,DOS
192.168.1.18,10.0.0.20,TCP,36696,80,0.8476937839586093,1128,13046,1330.669188975765,378,DOS
192.168.1.50,10.0.0.11,TCP,13837,80,0.2785804857909521,4229,29016,15180.532074933124,392,DOS
192.168.1.6,10.0.0.12,TCP,19168,80,1.287988594487225,1073,76883,833.0819112782467,383,DOS
192.168.1.46,10.0.0.7,TCP,15215,443,1.3110844193822953,1833,71305,1398.0793096935743,226,DOS
192.168.1.44,10.0.0.4,TCP,56248,443,1.359696271021245,1707,95362,1255.427433597285,353,DOS
192.168.1.23,10.0.0.14,TCP,55585,80,0.17686041556009585,2725,79160,15407.630878680511,126,DOS
192.168.1.47,10.0.0.7,TCP,14834,443,1.8250632945365084,2393,51497,1311.187402192385,182,DOS
192.168.1.32,10.0.0.9,TCP,18110,443,0.4987053606945133,4089,65388,8199.230091101337,459,DOS
192.168.1.49,10.0.0.19,TCP,26468,80,1.4754693291336771,4041,14094,2738.7895635707155,458,DOS
192.168.1.3,10.0.0.12,TCP,31246,80,1.0661753313194902,2168,53824,2033.4366555985687,424,DOS
192.168.1.3,10.0.0.18,TCP,25986,443,0.4019037220421213,3423,81274,8516.965164212274,296,DOS
192.168.1.6,10.0.0.15,TCP,14403,80,0.5106673873644213,3819,88350,7478.448975780578,253,DOS
192.168.1.7,10.0.0.19,TCP,43960,80,0.43202347800275187,2679,79378,6201.051878904914,446,DOS
192.168.1.10,10.0.0.11,TCP,9197,443,1.928749300082379,1043,82154,540.7649402415609,211,DOS
192.168.1.18,10.0.0.16,TCP,38488,443,1.4710474792605877,1082,82407,735.5303042590169,358,DOS
192.168.1.50,10.0.0.2,TCP,27153,443,1.8414625610442454,1890,71886,1026.3580916509268,238,DOS
192.168.1.40,10.0.0.13,TCP,25208,443,1.8151882920299411,4910,16373,2704.953542042244,157,DOS
192.168.1.3,10.0.0.12,TCP,25149,443,0.5704949928522631,3768,96805,6604.790659356008,367,DOS
192.168.1.12,10.0.0.12,TCP,9658,443,1.4034354623556469,2943,86570,2096.997032596152,494,DOS
192.168.1.2,10.0.0.2,TCP,33581,80,1.7330335153742904,2235,83299,1289.646149467166,489,DOS
192.168.1.6,10.0.0.5,TCP,48012,80,1.3533363945518273,1409,94410,1041.1306499051232,484,DOS
192.168.1.38,10.0.0.11,TCP,52602,443,0.5422726038003789,1489,43963,2745.851421526229,355,DOS
192.168.1.49,10.0.0.16,TCP,27370,443,1.9265238191545737,3194,10816,1657.9083882812513,436,DOS
192.168.1.14,10.0.0.9,TCP,16542,80,1.1739632596869949,3193,90103,2719.8466167087086,306,DOS
192.168.1.34,10.0.0.14,TCP,6566,80,0.8926403902523274,4651,59407,5210.38488823621,187,DOS
192.168.1.11,10.0.0.19,TCP,3796,443,1.6396673346930808,1759,61256,1072.7785830588962,368,DOS
192.168.1.21,10.0.0.4,TCP,2420,443,1.3480039805817177,3778,37405,2802.6623470129825,349,DOS
192.168.1.39,10.0.0.20,TCP,19381,80,1.9969976160002423,1433,44919,717.5772211837364,196,DOS
192.168.1.47,10.0.0.12,TCP,6307,443,1.8152841572937453,4120,20160,2269.617119416809,351,DOS
192.168.1.29,10.0.0.16,TCP,14089,80,1.9865632308194998,2199,42586,1106.9368273230675,485,DOS
192.168.1.23,10.0.0.15,TCP,30516,80,1.2880104529202898,4008,19664,3111.7759882404,451,DOS
192.168.1.16,10.0.0.7,TCP,4485,443,1.7525335691132415,4134,26152,2358.870650387455,215,DOS
192.168.1.34,10.0.0.3,TCP,33826,80,1.1820911876941804,3198,61930,2705.3750449135036,262,DOS
192.168.1.19,10.0.0.11,TCP,2823,443,0.7981439855077551,1704,93531,2134.9531299367827,340,DOS
192.168.1.49,10.0.0.8,TCP,6852,443,1.9862728727234853,3376,20890,1699.665764135914,116,DOS
192.168.1.46,10.0.0.5,TCP,44511,443,1.3228995662573253,3746,62673,2831.658650095394,116,DOS
192.168.1.45,10.0.0.18,TCP,57143,443,0.19431613845567486,4379,94632,22535.441650920242,210,DOS
192.168.1.30,10.0.0.17,TCP,45287,80,0.7831830177137831,1121,41152,1431.338492594426,474,DOS
192.168.1.17,10.0.0.15,TCP,36918,80,1.541961806642989,4301,27232,2789.3038475211806,303,DOS
192.168.1.36,10.0.0.20,TCP,2744,443,0.9010656921720076,1236,55326,1371.7090892903018,143,DOS
192.168.1.21,10.0.0.8,TCP,43264,80,0.3673886380213721,4837,17413,13165.894367475286,204,DOS
192.168.1.46,10.0.0.17,TCP,3872,443,0.39908851156945446,3703,57477,9278.64344036763,386,DOS
192.168.1.22,10.0.0.8,TCP,32394,80,1.087611010183667,4255,43070,3912.244322794645,291,DOS
192.168.1.35,10.0.0.20,TCP,37138,443,1.3385397881785397,3309,63011,2472.0968545154915,376,DOS
192.168.1.47,10.0.0.16,TCP,30709,80,0.19755261257231407,2747,49170,13905.15652631251,154,DOS
192.168.1.13,10.0.0.15,TCP,58767,80,1.8728027705913204,4559,50593,2434.31933762066,140,DOS
192.168.1.49,10.0.0.16,TCP,46338,443,0.2641540010150534,1366,30099,5171.225855943615,383,DOS
192.168.1.29,10.0.0.18,TCP,45148,80,1.6196407310815941,1145,54040,706.9469037342438,495,DOS
192.168.1.11,10.0.0.3,TCP,31386,80,0.7274200350435932,4090,19591,5622.611150316876,198,DOS
192.168.1.32,10.0.0.8,TCP,42823,80,0.19516907695971142,4521,62140,23164.530316107743,142,DOS
192.168.1.36,10.0.0.16,TCP,23095,80,1.122653396362414,3557,37899,3168.386620060367,255,DOS
192.168.1.25,10.0.0.13,TCP,33352,80,0.8493215083712305,4937,53024,5812.875279077571,247,DOS
192.168.1.24,10.0.0.8,TCP,34662,443,1.2421843837437816,2644,98917,2128.5084844098014,230,DOS
192.168.1.38,10.0.0.17,TCP,29114,80,1.8791475372613498,4404,83390,2343.6158751102344,219,DOS
192.168.1.37,10.0.0.13,TCP,5230,443,0.8806463065382486,1602,82525,1819.1185134215075,349,DOS
192.168.1.3,10.0.0.11,TCP,44089,80,1.1448219881197577,2329,69102,2034.3774177722796,479,DOS
192.168.1.33,10.0.0.7,TCP,13053,443,0.9480134208415002,4716,43802,4974.613118677014,376,DOS
192.168.1.43,10.0.0.6,TCP,49950,80,1.6211354536789362,1390,62472,857.423725355949,181,DOS
192.168.1.14,10.0.0.4,TCP,55629,80,1.5160401904633882,3789,17033,2499.2741114876817,452,DOS
192.168.1.38,10.0.0.18,TCP,34241,80,1.4185280000245997,4174,13781,2942.4868595668295,274,DOS
192.168.1.42,10.0.0.11,TCP,38354,443,0.40038159241874083,1640,84028,4096.092405479018,230,DOS
192.168.1.17,10.0.0.11,TCP,17724,80,0.27580614616042304,4102,24410,14872.765009428274,370,DOS
192.168.1.18,10.0.0.2,TCP,53007,443,0.8462754561184402,4450,59266,5258.33517659905,130,DOS
192.168.1.7,10.0.0.18,TCP,9601,80,0.35792787788213276,2526,16861,7057.28767188071,106,DOS
192.168.1.29,10.0.0.19,TCP,50613,443,1.162014969775316,3071,93559,2642.8230959828343,175,DOS
192.168.1.29,10.0.0.11,TCP,53859,443,0.7882319905527518,2282,48686,2895.0867604342416,306,DOS
192.168.1.34,10.0.0.2,TCP,2652,80,0.5028617905478332,1657,13904,3295.139998994183,145,DOS
192.168.1.18,10.0.0.9,TCP,54198,443,0.4081962132523025,2331,87272,5710.489035230784,384,DOS
192.168.1.2,10.0.0.7,TCP,10555,80,1.5264859675493905,4333,40319,2838.545582542214,344,DOS
192.168.1.3,10.0.0.13,TCP,44510,443,0.8862991614782955,2436,35928,2748.5076212154977,179,DOS
192.168.1.14,10.0.0.7,TCP,13164,443,1.7940511808516642,3364,15498,1875.0858592579598,297,DOS
192.168.1.21,10.0.0.4,TCP,40241,80,1.364448824337616,2433,37121,1783.1375985692405,223,DOS
192.168.1.42,10.0.0.6,TCP,42951,443,0.452096951351058,1203,23879,2660.933670100903,415,DOS
192.168.1.44,10.0.0.5,TCP,11420,22,8.103797441240651,279,14853,34.42830377029839,42,BRUTE_FORCE
192.168.1.5,10.0.0.18,TCP,36249,22,7.3190108536141745,139,7281,18.991637364680354,23,BRUTE_FORCE
192.168.1.35,10.0.0.20,TCP,53423,22,9.963392718644107,50,5909,5.0183708915174,40,BRUTE_FORCE
192.168.1.11,10.0.0.12,TCP,4771,22,2.9802694423788365,277,14929,92.94461636961924,13,BRUTE_FORCE
192.168.1.50,10.0.0.6,TCP,17517,22,2.414368300533189,153,3566,63.370613326148906,32,BRUTE_FORCE
192.168.1.23,10.0.0.6,TCP,46424,22,5.010361957494153,69,12917,13.77146014307301,23,BRUTE_FORCE
192.168.1.33,10.0.0.6,TCP,7300,22,8.17659610997767,216,6924,26.416860646500723,28,BRUTE_FORCE
192.168.1.47,10.0.0.2,TCP,36930,22,5.4788227430338985,265,8976,48.368055041922425,31,BRUTE_FORCE
192.168.1.12,10.0.0.16,TCP,22108,22,3.7408577110653702,262,11658,70.03741393985932,37,BRUTE_FORCE
192.168.1.26,10.0.0.4,TCP,8329,22,7.865698908723748,93,5967,11.823488424767298,31,BRUTE_FORCE
192.168.1.21,10.0.0.18,TCP,59133,22,9.19211896860934,169,9838,18.385314700247807,31,BRUTE_FORCE
192.168.1.6,10.0.0.3,TCP,37152,22,2.7537659128278635,257,10995,93.3267416822967,48,BRUTE_FORCE
192.168.1.30,10.0.0.16,TCP,27601,22,8.087311916064884,85,13043,10.510290796519595,12,BRUTE_FORCE
192.168.1.34,10.0.0.10,TCP,31903,22,2.267062128343493,140,5500,61.753931773495694,24,BRUTE_FORCE
192.168.1.30,10.0.0.13,TCP,10142,22,5.27819197711826,218,7134,41.30202178038657,30,BRUTE_FORCE
192.168.1.48,10.0.0.15,TCP,53867,22,1.7926204043058616,95,12487,52.99504556112977,26,BRUTE_FORCE
192.168.1.22,10.0.0.8,TCP,23871,22,1.8213194858644248,128,5074,70.27871880437787,48,BRUTE_FORCE
192.168.1.4,10.0.0.13,TCP,22128,22,4.9225785375396445,272,14255,55.2555937758483,31,BRUTE_FORCE
192.168.1.17,10.0.0.2,TCP,53658,22,4.324942806403516,245,5103,56.6481479563736,39,BRUTE_FORCE
192.168.1.29,10.0.0.17,TCP,15714,22,6.392697758567149,293,8769,45.833544939198354,17,BRUTE_FORCE
192.168.1.7,10.0.0.20,TCP,27151,22,5.065088379623319,206,5497,40.670563781025244,23,BRUTE_FORCE
192.168.1.50,10.0.0.17,TCP,17099,22,9.694787403942774,151,7532,15.575380223251702,40,BRUTE_FORCE
192.168.1.22,10.0.0.8,TCP,52991,22,4.797364638834848,182,9338,37.93749562555723,44,BRUTE_FORCE
192.168.1.37,10.0.0.9,TCP,59404,22,6.271497602868699,171,9414,27.26621467921497,11,BRUTE_FORCE
192.168.1.32,10.0.0.15,TCP,14657,22,1.8332602546906789,190,10996,103.6404948581936,48,BRUTE_FORCE
192.168.1.40,10.0.0.15,TCP,52313,22,7.841382612425449,57,4863,7.269126226499628,37,BRUTE_FORCE
192.168.1.9,10.0.0.5,TCP,9815,22,8.232703457686302,74,7463,8.988541902467208,24,BRUTE_FORCE
192.168.1.10,10.0.0.6,TCP,7380,22,8.581697043642581,256,2367,29.830929558349734,27,BRUTE_FORCE
192.168.1.45,10.0.0.7,TCP,38876,22,7.291044251237463,209,2629,28.665304008342527,47,BRUTE_FORCE
192.168.1.41,10.0.0.11,TCP,57216,22,6.506975046265378,218,3542,33.50251052908513,38,BRUTE_FORCE
192.168.1.6,10.0.0.11,TCP,17724,22,8.40352191832747,76,3700,9.043827188009056,36,BRUTE_FORCE
192.168.1.2,10.0.0.5,TCP,27523,22,6.2705437341930255,153,12721,24.399797925927395,15,BRUTE_FORCE
192.168.1.18,10.0.0.3,TCP,45202,22,1.599026866936357,254,11246,158.8466118062477,33,BRUTE_FORCE
192.168.1.26,10.0.0.17,TCP,41284,22,8.43007424012548,205,13265,24.317698060622135,34,BRUTE_FORCE
192.168.1.24,10.0.0.4,TCP,50251,22,2.0278941962007853,267,11863,131.66367382490594,40,BRUTE_FORCE
192.168.1.21,10.0.0.2,TCP,25092,22,7.097283528499398,282,7906,39.73351196519328,42,BRUTE_FORCE
192.168.1.49,10.0.0.4,TCP,50911,22,1.4594206590012357,86,12827,58.92749254272903,16,BRUTE_FORCE
192.168.1.27,10.0.0.14,TCP,46354,22,6.77933185430794,59,5385,8.702922539852999,30,BRUTE_FORCE
192.168.1.7,10.0.0.2,TCP,44094,22,4.957210862227806,299,5047,60.31617542805658,19,BRUTE_FORCE
192.168.1.19,10.0.0.13,TCP,4691,22,1.4683486874983482,245,8695,166.8541008589798,28,BRUTE_FORCE
192.168.1.41,10.0.0.16,TCP,47987,22,4.056632705548203,286,8247,70.50182275778666,16,BRUTE_FORCE
192.168.1.45,10.0.0.19,TCP,53743,22,9.61574155782239,106,6926,11.023590782113851,27,BRUTE_FORCE
192.168.1.50,10.0.0.10,TCP,7905,22,7.350142400419627,104,13829,14.149385730821015,32,BRUTE_FORCE
192.168.1.39,10.0.0.2,TCP,7478,22,9.529099916781872,135,14739,14.167130282918855,37,BRUTE_FORCE
192.168.1.14,10.0.0.14,TCP,44352,22,8.423619345691243,196,8830,23.267908004444166,24,BRUTE_FORCE
192.168.1.29,10.0.0.9,TCP,24939,22,6.333821895518435,122,5311,19.261672022436002,20,BRUTE_FORCE
192.168.1.18,10.0.0.4,TCP,18026,22,7.105805032322495,244,2855,34.338121984786554,25,BRUTE_FORCE
192.168.1.25,10.0.0.13,TCP,33791,22,1.64400873385057,146,9878,88.80731409378905,39,BRUTE_FORCE
192.168.1.19,10.0.0.13,TCP,9994,22,8.108735419792325,295,9467,36.38051862932227,37,BRUTE_FORCE
192.168.1.41,10.0.0.5,TCP,7885,22,7.058625189539783,151,5928,21.392267749783308,32,BRUTE_FORCE
192.168.1.12,10.0.0.5,TCP,18904,22,9.952356785274791,126,11596,12.6603178240581,30,BRUTE_FORCE
192.168.1.4,10.0.0.3,TCP,6960,22,1.0273107715469874,252,3744,245.3006499878542,24,BRUTE_FORCE
192.168.1.31,10.0.0.2,TCP,3939,22,4.248048903645315,278,12588,65.44180782887034,28,BRUTE_FORCE
192.168.1.16,10.0.0.11,TCP,16021,22,2.765185502222387,296,2038,107.04525962620012,50,BRUTE_FORCE
192.168.1.46,10.0.0.18,TCP,21982,22,7.957814160831552,128,9066,16.084818948150033,12,BRUTE_FORCE
192.168.1.21,10.0.0.5,TCP,43818,22,4.575004203844727,81,3986,17.704901764227778,10,BRUTE_FORCE
192.168.1.21,10.0.0.17,TCP,51458,22,4.248717496360184,79,3227,18.593846276594803,42,BRUTE_FORCE
192.168.1.38,10.0.0.20,TCP,22074,22,1.3703930965068323,233,10087,170.02420735621266,47,BRUTE_FORCE
192.168.1.41,10.0.0.9,TCP,58954,22,6.800426982662375,117,9481,17.204802036444242,22,BRUTE_FORCE
192.168.1.10,10.0.0.9,TCP,58858,22,4.905478419877054,155,7337,31.597325833080472,17,BRUTE_FORCE
192.168.1.12,10.0.0.7,TCP,7944,22,7.402947645973214,222,4262,29.98805484201357,30,BRUTE_FORCE
192.168.1.40,10.0.0.18,TCP,55795,22,3.3988611605644383,127,10873,37.36545683993444,16,BRUTE_FORCE
192.168.1.29,10.0.0.17,TCP,38099,22,7.6100097418744275,67,14914,8.8041937228187,12,BRUTE_FORCE
192.168.1.32,10.0.0.11,TCP,18750,22,2.0810765855818767,263,7842,126.37689637282821,26,BRUTE_FORCE
192.168.1.50,10.0.0.18,TCP,13462,22,2.2105869697974794,134,14833,60.617384355738004,21,BRUTE_FORCE
192.168.1.30,10.0.0.9,TCP,48959,22,6.972468732657092,110,13219,15.776334640955904,27,BRUTE_FORCE
192.168.1.46,10.0.0.11,TCP,37937,22,5.691364735526639,182,2371,31.97827031958074,36,BRUTE_FORCE
192.168.1.41,10.0.0.14,TCP,58178,22,8.602801042919998,231,6695,26.851719439694612,35,BRUTE_FORCE
192.168.1.15,10.0.0.2,TCP,23934,22,2.0903581340847235,214,14820,102.3748019588525,14,BRUTE_FORCE
192.168.1.39,10.0.0.17,TCP,4737,22,2.896445111570294,232,13109,80.09818624673413,28,BRUTE_FORCE
192.168.1.12,10.0.0.18,TCP,23304,22,4.558112223179069,159,13278,34.882862074226196,41,BRUTE_FORCE
192.168.1.14,10.0.0.4,TCP,42816,22,6.377509256159847,132,11798,20.697735541897508,14,BRUTE_FORCE
192.168.1.7,10.0.0.12,TCP,3655,22,7.936084969245699,187,7955,23.563255777208973,45,BRUTE_FORCE
192.168.1.3,10.0.0.4,TCP,27234,22,8.567551007946108,154,6533,17.97479814910589,16,BRUTE_FORCE
192.168.1.21,10.0.0.20,TCP,49553,22,7.86701716104178,227,12673,28.854646602797015,33,BRUTE_FORCE
192.168.1.50,10.0.0.2,TCP,46776,22,1.6300160928211802,169,7946,103.67995797360513,29,BRUTE_FORCE
192.168.1.31,10.0.0.11,TCP,25268,22,8.300254421833907,160,3542,19.27651754615115,48,BRUTE_FORCE
192.168.1.41,10.0.0.13,TCP,37810,22,8.426506352502201,94,10038,11.155275516060966,23,BRUTE_FORCE
192.168.1.34,10.0.0.8,TCP,9275,22,3.5702951049977196,86,11403,24.087644710269664,44,BRUTE_FORCE
192.168.1.30,10.0.0.5,TCP,1358,22,9.206788615620592,277,8631,30.08649503802348,32,BRUTE_FORCE
192.168.1.40,10.0.0.2,TCP,26388,22,7.00123271542897,106,10197,15.140190921864724,10,BRUTE_FORCE
192.168.1.48,10.0.0.3,TCP,9630,22,9.046954800233575,185,6269,20.448869711963596,48,BRUTE_FORCE
192.168.1.3,10.0.0.11,TCP,32375,22,4.8984721226853525,224,12554,45.72854440931323,26,BRUTE_FORCE
192.168.1.10,10.0.0.15,TCP,57339,22,4.12081771901132,297,4807,72.07307390224899,15,BRUTE_FORCE
192.168.1.2,10.0.0.6,TCP,30545,22,8.977479336363704,277,8261,30.85498608479091,27,BRUTE_FORCE
192.168.1.15,10.0.0.10,TCP,43099,22,1.6179689864106943,130,10410,80.34764639611063,46,BRUTE_FORCE
192.168.1.25,10.0.0.5,TCP,38667,22,8.283278754777076,98,11078,11.831063869905636,28,BRUTE_FORCE
192.168.1.39,10.0.0.20,TCP,51913,22,8.057562876412216,297,2923,36.85978062540977,10,BRUTE_FORCE
192.168.1.13,10.0.0.17,TCP,59710,22,8.878165601247971,174,2665,19.59864321246063,39,BRUTE_FORCE
192.168.1.9,10.0.0.9,TCP,12076,22,3.243991718828716,292,14172,90.01256023718528,19,BRUTE_FORCE
192.168.1.27,10.0.0.6,TCP,6038,22,2.303034990150726,271,3031,117.67081314829001,10,BRUTE_FORCE
192.168.1.16,10.0.0.16,TCP,59640,22,9.052541516368029,213,3989,23.529303855151802,23,BRUTE_FORCE
192.168.1.49,10.0.0.11,TCP,46089,22,9.186670964744751,264,7330,28.73728699037336,28,BRUTE_FORCE
192.168.1.23,10.0.0.4,TCP,42185,22,7.415048466606658,170,11153,22.926350483828593,17,BRUTE_FORCE
192.168.1.17,10.0.0.10,TCP,38821,22,5.356742427189207,117,3568,21.841632594866486,13,BRUTE_FORCE
192.168.1.20,10.0.0.19,TCP,59170,22,2.1503569715314312,278,8808,129.28086065729602,35,BRUTE_FORCE
